"Column Name","Label"
"S2503_C03_017E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C03_017EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C03_017M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C03_017MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$800 to $999"
"S2503_C03_018E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C03_018M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C03_018MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C03_018EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,000 to $1,499"
"S2503_C03_019E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C03_019EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C03_019M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C03_019MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$1,500 to $1,999"
"S2503_C03_020E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C03_020M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C03_020MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C03_020EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,000 to $2,499"
"S2503_C03_021E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C03_021EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C03_021M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C03_021MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C03_022E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C03_022M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C03_022MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C03_022EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C03_023E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C03_023M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C03_023MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C03_023EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C03_024E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C03_024EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C03_024M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C03_024MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C03_025E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C03_025EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C03_025M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C03_025MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C03_026E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C03_026M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C03_026MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C03_026EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C03_027E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C03_027M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C03_027MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C03_027EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C03_028E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C03_028EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C03_028M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C03_028MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C03_029E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C03_029M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C03_029MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C03_029EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C03_030E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C03_030EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C03_030M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C03_030MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C03_031E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C03_031EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C03_031M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C03_031MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C03_032E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C03_032M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C03_032MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C03_032EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C03_033E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C03_033M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C03_033MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C03_033EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C03_034E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C03_034M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C03_034MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C03_034EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C03_035E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C03_035M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C03_035MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C03_035EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C03_036E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C03_036EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C03_036M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C03_036MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C03_037E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C03_037EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C03_037M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C03_037MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C03_038E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C03_038EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C03_038M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C03_038MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C03_039E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C03_039EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C03_039M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C03_039MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C03_040E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C03_040M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C03_040MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C03_040EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C03_041E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C03_041EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C03_041M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C03_041MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C03_042E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C03_042M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C03_042MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C03_042EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C03_043E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C03_043M","Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C03_043MA","Annotation of Margin of Error!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C03_043EA","Annotation of Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C03_044E","Estimate!!Owner-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
